代码,名称,全称,上一级代码
41062213,高村镇,河南省鹤壁市淇县高村镇,41062200
41062214,庙口镇,河南省鹤壁市淇县庙口镇,41062200
41062215,黄洞乡,河南省鹤壁市淇县黄洞乡,41062200
41062219,卫都办事处,河南省鹤壁市淇县卫都办事处,41062200
41062220,灵山办事处,河南省鹤壁市淇县灵山办事处,41062200
41062299,不详乡镇,河南省鹤壁市淇县不详乡镇,41062200
41069900,不详县,河南省鹤壁市不详县,41060000
41069999,不详乡镇,河南省鹤壁市不详县不详乡镇,41069900
41070000,新乡市,河南省新乡市,41000000
41070200,红旗区,河南省新乡市红旗区,41070000
41070201,西街办事处,河南省新乡市红旗区西街办事处,41070200
41070202,东街办事处,河南省新乡市红旗区东街办事处,41070200
41070203,文化街办事处,河南省新乡市红旗区文化街办事处,41070200
41070204,向阳办事处,河南省新乡市红旗区向阳办事处,41070200
41070205,渠东办事处,河南省新乡市红旗区渠东办事处,41070200
41070206,洪门镇,河南省新乡市红旗区洪门镇,41070200
41070207,小店镇,河南省新乡市红旗区小店镇,41070200
41070299,不详乡镇,河南省新乡市红旗区不详乡镇,41070200
41070300,卫滨区,河南省新乡市卫滨区,41070000
41070301,自由路办事处,河南省新乡市卫滨区自由路办事处,41070300
41070303,健康路办事处,河南省新乡市卫滨区健康路办事处,41070300
41070304,中同街办事处,河南省新乡市卫滨区中同街办事处,41070300
41070305,解放路办事处,河南省新乡市卫滨区解放路办事处,41070300
41070307,南桥办事处,河南省新乡市卫滨区南桥办事处,41070300
41070308,胜利路办事处,河南省新乡市卫滨区胜利路办事处,41070300
41070309,铁西办事处,河南省新乡市卫滨区铁西办事处,41070300
41070310,平原乡,河南省新乡市卫滨区平原乡,41070300
41070399,不详乡镇,河南省新乡市卫滨区不详乡镇,41070300
41070400,凤泉区,河南省新乡市凤泉区,41070000
41070401,宝西社区办事处,河南省新乡市凤泉区宝西社区办事处,41070400
41070402,宝东社区办事处,河南省新乡市凤泉区宝东社区办事处,41070400
41070407,耿黄乡,河南省新乡市凤泉区耿黄乡,41070400
41070408,潞王坟乡,河南省新乡市凤泉区潞王坟乡,41070400
41070409,大块镇,河南省新乡市凤泉区大块镇,41070400
41070499,不详乡镇,河南省新乡市凤泉区不详乡镇,41070400
41071100,牧野区,河南省新乡市牧野区,41070000
41071101,牧野乡,河南省新乡市牧野区牧野乡,41071100
41071102,王村镇,河南省新乡市牧野区王村镇,41071100
41071103,花园办事处,河南省新乡市牧野区花园办事处,41071100
41071104,东干道办事处,河南省新乡市牧野区东干道办事处,41071100
41071105,北干道办事处,河南省新乡市牧野区北干道办事处,41071100
41071106,荣校路办事处,河南省新乡市牧野区荣校路办事处,41071100
41071107,和平路办事处,河南省新乡市牧野区和平路办事处,41071100
41071108,新辉路办事处,河南省新乡市牧野区新辉路办事处,41071100
41071116,卫北办事处,河南省新乡市牧野区卫北办事处,41071100
41071199,不详乡镇,河南省新乡市牧野区不详乡镇,41071100
41072100,新乡县,河南省新乡市新乡县,41070000
41072102,合河乡,河南省新乡市新乡县合河乡,41072100
41072103,大召营镇,河南省新乡市新乡县大召营镇,41072100
41072104,翟坡镇,河南省新乡市新乡县翟坡镇,41072100
41072105,小冀镇,河南省新乡市新乡县小冀镇,41072100
41072106,七里营镇,河南省新乡市新乡县七里营镇,41072100
41072107,朗公庙镇,河南省新乡市新乡县朗公庙镇,41072100
41072110,经济开发区,河南省新乡市新乡县经济开发区,41072100
41072111,古固寨镇,河南省新乡市新乡县古固寨镇,41072100
41072199,不详乡镇,河南省新乡市新乡县不详乡镇,41072100
41072400,获嘉县,河南省新乡市获嘉县,41070000
41072401,城关镇,河南省新乡市获嘉县城关镇,41072400
41072402,位庄乡,河南省新乡市获嘉县位庄乡,41072400
41072403,照井乡,河南省新乡市获嘉县照井乡,41072400
41072405,太山乡,河南省新乡市获嘉县太山乡,41072400
41072406,大辛庄乡,河南省新乡市获嘉县大辛庄乡,41072400
41072407,亢村镇,河南省新乡市获嘉县亢村镇,41072400
41072408,冯庄镇,河南省新乡市获嘉县冯庄镇,41072400
41072409,徐营镇,河南省新乡市获嘉县徐营镇,41072400
41072410,中和镇,河南省新乡市获嘉县中和镇,41072400
41072412,黄堤镇,河南省新乡市获嘉县黄堤镇,41072400
41072413,史庄乡,河南省新乡市获嘉县史庄乡,41072400
41072415,西工区,河南省新乡市获嘉县西工区,41072400
41072499,不详乡镇,河南省新乡市获嘉县不详乡镇,41072400
41072500,原阳县,河南省新乡市原阳县,41070000
41072501,城关镇,河南省新乡市原阳县城关镇,41072500
41072502,葛埠口乡,河南省新乡市原阳县葛埠口乡,41072500
41072503,福宁集乡,河南省新乡市原阳县福宁集乡,41072500
41072505,师寨镇,河南省新乡市原阳县师寨镇,41072500
41072506,祝楼乡,河南省新乡市原阳县祝楼乡,41072500
41072507,桥北乡,河南省新乡市原阳县桥北乡,41072500
41072508,韩董庄乡,河南省新乡市原阳县韩董庄乡,41072500
41072509,原武镇,河南省新乡市原阳县原武镇,41072500
41072510,蒋庄乡,河南省新乡市原阳县蒋庄乡,41072500
41072511,官厂乡,河南省新乡市原阳县官厂乡,41072500
41072513,大宾乡,河南省新乡市原阳县大宾乡,41072500
41072515,陡门乡,河南省新乡市原阳县陡门乡,41072500
41072517,太平镇,河南省新乡市原阳县太平镇,41072500
41072518,路寨乡,河南省新乡市原阳县路寨乡,41072500
41072519,阳阿乡,河南省新乡市原阳县阳阿乡,41072500
41072521,靳堂乡,河南省新乡市原阳县靳堂乡,41072500
41072522,齐街乡,河南省新乡市原阳县齐街乡,41072500
41072599,不详乡镇,河南省新乡市原阳县不详乡镇,41072500
41072600,延津县,河南省新乡市延津县,41070000
41072601,城关镇,河南省新乡市延津县城关镇,41072600
41072602,僧固乡,河南省新乡市延津县僧固乡,41072600
41072604,王楼乡,河南省新乡市延津县王楼乡,41072600
41072605,司寨乡,河南省新乡市延津县司寨乡,41072600
41072606,魏邱乡,河南省新乡市延津县魏邱乡,41072600
41072608,马庄乡,河南省新乡市延津县马庄乡,41072600
41072609,丰庄镇,河南省新乡市延津县丰庄镇,41072600
41072610,胙城乡,河南省新乡市延津县胙城乡,41072600
41072612,石婆固乡,河南省新乡市延津县石婆固乡,41072600
41072615,榆林乡,河南省新乡市延津县榆林乡,41072600
41072616,东屯镇,河南省新乡市延津县东屯镇,41072600
41072618,小潭乡,河南省新乡市延津县小潭乡,41072600
41072699,不详乡镇,河南省新乡市延津县不详乡镇,41072600
41072700,封丘县,河南省新乡市封丘县,41070000
41072702,城关镇,河南省新乡市封丘县城关镇,41072700
41072709,居厢乡,河南省新乡市封丘县居厢乡,41072700
41072710,陈固乡,河南省新乡市封丘县陈固乡,41072700
41072711,黄德镇,河南省新乡市封丘县黄德镇,41072700
41072712,应举镇,河南省新乡市封丘县应举镇,41072700
41072713,冯村乡,河南省新乡市封丘县冯村乡,41072700
41072714,荆工乡,河南省新乡市封丘县荆工乡,41072700
41072717,黄陵镇,河南省新乡市封丘县黄陵镇,41072700
41072718,鲁岗乡,河南省新乡市封丘县鲁岗乡,41072700
41072720,李庄乡,河南省新乡市封丘县李庄乡,41072700
41072721,潘店乡,河南省新乡市封丘县潘店乡,41072700
41072722,赵岗镇,河南省新乡市封丘县赵岗镇,41072700
41072723,尹岗乡,河南省新乡市封丘县尹岗乡,41072700
41072724,回族乡,河南省新乡市封丘县回族乡,41072700
41072726,曹岗乡,河南省新乡市封丘县曹岗乡,41072700
41072728,留光乡,河南省新乡市封丘县留光乡,41072700
41072729,王村乡,河南省新乡市封丘县王村乡,41072700
41072730,陈桥镇,河南省新乡市封丘县陈桥镇,41072700
41072731,城关乡,河南省新乡市封丘县城关乡,41072700
41072799,不详乡镇,河南省新乡市封丘县不详乡镇,41072700
41072800,长垣县,河南省新乡市长垣县,41070000
41072801,蒲东区,河南省新乡市长垣县蒲东区,41072800
41072802,丁栾镇,河南省新乡市长垣县丁栾镇,41072800
41072803,樊相镇,河南省新乡市长垣县樊相镇,41072800
41072804,魏庄镇,河南省新乡市长垣县魏庄镇,41072800
41072805,恼里镇,河南省新乡市长垣县恼里镇,41072800
41072806,南蒲区,河南省新乡市长垣县南蒲区,41072800
41072807,芦岗乡,河南省新乡市长垣县芦岗乡,41072800
41072808,孟岗镇,河南省新乡市长垣县孟岗镇,41072800
41072809,苗占镇,河南省新乡市长垣县苗占镇,41072800
41072810,方里乡,河南省新乡市长垣县方里乡,41072800
41072811,武邱乡,河南省新乡市长垣县武邱乡,41072800
41072812,赵堤镇,河南省新乡市长垣县赵堤镇,41072800
41072813,佘家乡,河南省新乡市长垣县佘家乡,41072800
41072814,满村镇,河南省新乡市长垣县满村镇,41072800
41072815,常村镇,河南省新乡市长垣县常村镇,41072800
41072816,张三占乡,河南省新乡市长垣县张三占乡,41072800
41072817,蒲北区,河南省新乡市长垣县蒲北区,41072800
41072818,蒲西区,河南省新乡市长垣县蒲西区,41072800
41072899,不详乡镇,河南省新乡市长垣县不详乡镇,41072800
41072900,高新区,河南省新乡高新技术产业开发区,41070000
41072901,关堤乡,河南省新乡高新技术产业开发区关堤乡,41072900
41072902,高新区办事处,河南省新乡高新技术产业开发区办事处,41072900
41072999,不详乡镇,河南省新乡高新技术产业开发区不详乡镇,41072900
41078100,卫辉市,河南省新乡市卫辉市,41070000
41078101,狮豹头乡,河南省新乡市卫辉市狮豹头乡,41078100
41078102,太公泉镇,河南省新乡市卫辉市太公泉镇,41078100
41078103,唐庄镇,河南省新乡市卫辉市唐庄镇,41078100
41078104,孙杏村镇,河南省新乡市卫辉市孙杏村镇,41078100
41078105,柳庄乡,河南省新乡市卫辉市柳庄乡,41078100
41078106,后河镇,河南省新乡市卫辉市后河镇,41078100
41078107,李源屯镇,河南省新乡市卫辉市李源屯镇,41078100
41078108,上乐村镇,河南省新乡市卫辉市上乐村镇,41078100
41078109,顿坊店乡,河南省新乡市卫辉市顿坊店乡,41078100
41078110,安都乡,河南省新乡市卫辉市安都乡,41078100
41078111,汲水镇,河南省新乡市卫辉市汲水镇,41078100
41078113,庞寨乡,河南省新乡市卫辉市庞寨乡,41078100
41078116,城郊乡,河南省新乡市卫辉市城郊乡,41078100
41078199,不详乡镇,河南省新乡市卫辉市不详乡镇,41078100
41078200,辉县市,河南省新乡市辉县市,41070000
41078202,城关镇,河南省新乡市辉县市城关镇,41078200
41078203,百泉镇,河南省新乡市辉县市百泉镇,41078200
41078204,孟庄镇,河南省新乡市辉县市孟庄镇,41078200
41078205,胡桥乡,河南省新乡市辉县市胡桥乡,41078200
41078206,峪河镇,河南省新乡市辉县市峪河镇,41078200
41078207,褚邱乡,河南省新乡市辉县市褚邱乡,41078200
41078209,吴村镇,河南省新乡市辉县市吴村镇,41078200
41078210,薄壁镇,河南省新乡市辉县市薄壁镇,41078200
41078211,赵固乡,河南省新乡市辉县市赵固乡,41078200
41078212,高庄镇,河南省新乡市辉县市高庄镇,41078200
41078213,黄水乡,河南省新乡市辉县市黄水乡,41078200
41078214,冀屯乡,河南省新乡市辉县市冀屯乡,41078200
41078215,北云门乡,河南省新乡市辉县市北云门乡,41078200
41078216,占城乡,河南省新乡市辉县市占城乡,41078200
41078217,常村镇,河南省新乡市辉县市常村镇,41078200
41078218,张村乡,河南省新乡市辉县市张村乡,41078200
41078219,上八里乡,河南省新乡市辉县市上八里乡,41078200
41078221,南村镇,河南省新乡市辉县市南村镇,41078200
41078222,西平罗乡,河南省新乡市辉县市西平罗乡,41078200
41078223,南寨乡,河南省新乡市辉县市南寨乡,41078200
41078224,洪洲乡,河南省新乡市辉县市洪洲乡,41078200
41078225,沙窑乡,河南省新乡市辉县市沙窑乡,41078200
41078226,三郊口乡,河南省新乡市辉县市三郊口乡,41078200
41078227,拍石头乡,河南省新乡市辉县市拍石头乡,41078200
41078299,不详乡镇,河南省新乡市辉县市不详乡镇,41078200
41079900,不详县,河南省新乡市不详县,41070000
41079999,不详乡镇,河南省新乡市不详县不详乡镇,41079900
41080000,焦作市,河南省焦作市,41000000
41080200,解放区,河南省焦作市解放区,41080000
41080201,焦南办事处,河南省焦作市解放区焦南办事处,41080200
41080202,焦西办事处,河南省焦作市解放区焦西办事处,41080200
41080203,民生办事处,河南省焦作市解放区民生办事处,41080200
41080204,民主办事处,河南省焦作市解放区民主办事处,41080200
41080205,焦北办事处,河南省焦作市解放区焦北办事处,41080200
41080206,新华办事处,河南省焦作市解放区新华办事处,41080200
41080207,七百间办事处,河南省焦作市解放区七百间办事处,41080200
41080208,上白作办事处,河南省焦作市解放区上白作办事处,41080200
41080209,王褚办事处,河南省焦作市解放区王褚办事处,41080200
41080299,不详乡镇,河南省焦作市解放区不详乡镇,41080200
41080300,中站区,河南省焦作市中站区,41080000
41080301,王封办事处,河南省焦作市中站区王封办事处,41080300
41080302,李封办事处,河南省焦作市中站区李封办事处,41080300
41080303,朱村办事处,河南省焦作市中站区朱村办事处,41080300
41080304,冯封办事处,河南省焦作市中站区冯封办事处,41080300
41080308,府城办事处,河南省焦作市中站区府城办事处,41080300
41080309,许衡办事处,河南省焦作市中站区许衡办事处,41080300
41080310,龙翔办事处,河南省焦作市中站区龙翔办事处,41080300
41080399,不详乡镇,河南省焦作市中站区不详乡镇,41080300
41080400,马村区,河南省焦作市马村区,41080000
41080401,马村办事处,河南省焦作市马村区马村办事处,41080400
41080402,九里山办事处,河南省焦作市马村区九里山办事处,41080400
41080403,冯营办事处,河南省焦作市马村区冯营办事处,41080400
